task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,team_clean,task_type_clean,brief_quality_missing,delivered_at_estimated,sla_days_inferred,delivery_days_actual,hours_spent_low_corrected,billable_hours_estimated,billable_hours_negative_corrected,billable_hours_recalculated,created_month,ai_usage_imputed,rework_hours_corrected,rework_hours_imputed,outcome_score_imputed,revenue_per_hour_temp,cost_per_hour_temp,profit_check,profit_diff,profit_margin_valid,profit_margin,efficiency_ratio_valid,efficiency_ratio,rework_ratio_valid,rework_ratio,cost_per_hour_valid,cost_per_hour,revenue_per_hour_valid,revenue_per_hour,margin_per_hour,delivery_speed_valid,delivery_speed,ai_usage_bin,ai_usage_bin_encoded
T00047,Client_E,P030,high,Design,design,mid,3,2.0,low,0,value_based,2025-10-17,2025-10-23,5.0,1,15.83,15.83,0.0,False,3,1,1.78,77.98,872.23,1198.71,-326.48,user_004,2025-10-25,in_progress,briefing,JIRA-20925,false,v3,Design,design,0,0,0,6,0,0,0,0,2025-10,0,0,1,0,55.09981048641819,75.72394188250158,-326.48,0.0,1,-0.37430494250369745,1,1.0,1,0.11244472520530638,1,75.72394188250158,1,55.09981048641819,-20.624131396083385,1,1.2,Low (0-20%),1
T00048,Client_B,P063,low,Design,report,mid,1,3.0,high,0,value_based,2026-01-30,2026-02-04,5.0,0,6.36,5.55,0.68,True,5,1,2.95,75.9,747.7,498.88,248.82000000000005,user_103,2026-02-06,blocked,finalized,JIRA-43663,true,final,Design,report,0,0,0,5,0,0,0,0,2026-01,0,0,0,0,117.562893081761,78.44025157232704,248.82000000000005,0.0,1,0.33278052694931126,1,0.8726415094339622,1,0.4638364779874214,1,78.44025157232704,1,117.562893081761,39.12264150943396,1,1.0,High (60-80%),4
T00049,Client_E,P021,mid,Design,release,mid,1,4.0,low,0,hourly,2026-04-29,2026-05-03,7.0,0,18.79,10.0,0.0,False,2,0,0.66,76.44,1197.0,1073.25,123.75,user_064,2026-04-30,blocked,finalized,JIRA-38643,false,v4,Design,release,0,0,0,4,0,0,0,0,2026-04,0,0,0,0,63.70409792442789,57.11814795103779,123.75,0.0,1,0.10338345864661654,1,0.532197977647685,1,0.03512506652474721,1,57.11814795103779,1,63.70409792442789,6.5859499733901,1,0.5714285714285714,Low (0-20%),1
T00050,Client_H,P001,mid,Media,design,senior,2,4.0,medium,0,fixed,2025-10-18,2025-10-24,2.0,1,7.41,5.05,0.0,False,2,2,2.4,64.79,777.36,665.08,112.27999999999996,user_036,2025-10-25,in_progress,briefing,,false,final,Media,design,0,0,0,6,0,0,0,0,2025-10,0,0,0,0,104.90688259109312,89.75438596491229,112.27999999999997,-1.4210854715202004e-14,1,0.14443758361634243,1,0.6815114709851552,1,0.32388663967611336,1,89.75438596491229,1,104.90688259109312,15.152496626180834,1,3.0,Low (0-20%),1
T00051,Client_C,P026,mid,Design,release,mid,3,2.0,low,0,hourly,2026-01-21,2026-01-28,3.0,1,23.81,13.54,0.24,True,3,3,3.37,51.29,516.77,1757.82,-1241.05,user_110,2026-01-24,archived,execution,JIRA-70475,true,v2,Design,release,0,0,0,7,0,0,0,0,2026-01,0,0,0,0,21.703905921881564,73.82696346073078,-1241.05,0.0,1,-2.401551947674981,1,0.5686686266274674,1,0.1415371692566149,1,73.82696346073078,1,21.703905921881564,-52.12305753884922,1,2.3333333333333335,Low-Medium (20-40%),2
T00052,Client_B,P009,low,SEO,report,mid,3,4.0,low,0,hourly,2026-01-23,2026-01-31,3.0,1,9.82,7.52,0.0,False,4,0,1.5,78.51,567.19,771.64,-204.44999999999996,user_046,2026-01-24,archived,qa,JIRA-27475,true,v2,SEO,report,0,0,0,8,0,0,0,0,2026-01,0,0,0,0,57.758655804480654,78.57841140529531,-204.44999999999993,-2.842170943040401e-14,1,-0.3604612211075653,1,0.7657841140529531,1,0.15274949083503053,1,78.57841140529531,1,57.758655804480654,-20.81975560081466,1,2.6666666666666665,Low (0-20%),1
T00053,Client_C,P001,mid,Content,report,mid,2,2.0,medium,0,hourly,2026-01-30,2026-02-05,7.0,0,9.09,7.54,0.0,False,3,2,1.79,64.12,898.07,454.0,444.0700000000001,user_014,2026-01-30,delivered,qa,JIRA-69351,unknown,v1,Content,report,0,0,0,6,0,0,0,0,2026-01,0,0,0,0,98.79757975797581,49.94499449944995,444.07000000000005,5.684341886080802e-14,1,0.49447147772445366,1,0.8294829482948295,1,0.19691969196919692,1,49.94499449944995,1,98.79757975797581,48.85258525852586,1,0.8571428571428571,Low (0-20%),1
T00054,Client_G,P020,high,SEO,relese,mid,2,1.0,low,0,fixed,2026-03-25,2026-04-01,3.0,1,15.24,6.95,0.0,False,4,3,3.83,60.69,1395.74,1020.57,375.17,user_072,2026-03-27,review,briefing,JIRA-41128,true,v3,SEO,release,0,0,0,7,0,0,0,0,2026-03,0,0,0,0,91.58398950131233,66.96653543307087,375.16999999999996,5.684341886080802e-14,1,0.26879648071990486,1,0.45603674540682415,1,0.25131233595800523,1,66.96653543307087,1,91.58398950131233,24.617454068241457,1,2.3333333333333335,Low (0-20%),1
T00055,Client_F,P057,low,SEO,report,junior,3,3.0,medium,0,fixed,2026-03-02,2026-03-04,7.0,0,7.34,5.046862483311082,0.61,True,3,1,0.79,80.89,1024.79,292.57,732.22,user_068,2026-03-09,in_progress,qa,JIRA-92545,true,v4,SEO,report,0,0,0,2,0,1,0,0,2026-03,0,0,0,0,139.61716621253404,39.85967302452316,732.22,0.0,1,0.7145073624840211,1,0.6875834445927904,1,0.10762942779291554,1,39.85967302452316,1,139.61716621253404,99.75749318801088,1,0.2857142857142857,High (60-80%),4
T00056,Client_M,P037,high,Media,article,junior,3,4.0,medium,0,fixed,2025-07-17,2025-07-20,5.0,0,9.64,7.23,0.24,True,1,0,1.58,83.07,1384.4,621.4,763.0000000000001,user_004,2025-07-23,delivered,qa,JIRA-24078,true,v3,Media,article,0,0,0,3,0,0,0,0,2025-07,0,0,0,0,143.60995850622407,64.46058091286307,763.0000000000001,0.0,1,0.5511412886449004,1,0.75,1,0.16390041493775934,1,64.46058091286307,1,143.60995850622407,79.14937759336101,1,0.6,Low-Medium (20-40%),2
T00057,Client_B,P049,low,Media,release,junior,1,3.0,low,0,fixed,2025-11-24,2025-11-28,5.0,0,19.54,13.05,0.53,True,2,1,1.12,67.07499999999999,573.23,852.8,-279.56999999999994,user_097,2025-11-26,delivered,execution,JIRA-62438,unknown,v2,Media,release,0,0,0,4,0,0,0,0,2025-11,0,0,0,1,29.336233367451385,43.643807574206754,-279.56999999999994,0.0,1,-0.48770999424314837,1,0.6678607983623337,1,0.05731832139201638,1,43.643807574206754,1,29.336233367451385,-14.307574206755369,1,0.8,Medium-High (40-60%),3
T00058,Client_H,P036,low,Media,ticket,mid,3,5.0,medium,0,hourly,2025-09-07,2025-09-09,3.0,0,8.32,6.52,0.26,True,0,0,2.44,80.12,824.92,498.59,326.33,user_094,2025-09-13,in_progress,execution,JIRA-36863,false,v2,Media,ticket,0,0,0,2,0,0,0,0,2025-09,0,0,0,0,99.14903846153845,59.926682692307686,326.33,0.0,1,0.3955898753818552,1,0.783653846153846,1,0.2932692307692307,1,59.926682692307686,1,99.14903846153845,39.22235576923077,1,0.6666666666666666,Low-Medium (20-40%),2
T00059,Client_D,P026,mid,SEO,design,mid,5,3.0,medium,0,fixed,2025-08-29,2025-09-04,2.0,1,16.9,8.45,0.44,True,3,3,1.22,55.95,5524.23,743.5,4780.73,user_082,2025-08-30,archived,client_review,JIRA-68585,true,v1,SEO,design,0,0,0,6,0,0,0,0,2025-08,0,0,0,0,326.87751479289943,43.99408284023669,4780.73,0.0,1,0.8654111070683154,1,0.5,1,0.07218934911242604,1,43.99408284023669,1,326.87751479289943,282.88343195266276,1,3.0,Medium-High (40-60%),3
T00060,Client_S,P060,high,media,design,senior,5,3.0,medium,0,hourly,2025-07-08,2025-07-12,5.0,0,20.15,16.35,0.39,True,7,2,1.17,65.34,1889.16,1846.64,42.51999999999998,user_002,2025-07-12,delivered,qa,JIRA-95395,false,v2,Media,design,0,0,0,4,0,0,0,0,2025-07,0,0,0,0,93.75483870967743,91.64466501240696,42.51999999999998,0.0,1,0.022507357767473365,1,0.8114143920595535,1,0.05806451612903226,1,91.64466501240696,1,93.75483870967743,2.1101736972704686,1,0.8,Low-Medium (20-40%),2
T00061,Client_F,P049,low,Content,dev,junior,2,3.0,medium,0,hourly,2025-12-07,2025-12-14,2.0,1,6.5,3.61,0.36,True,1,0,1.25,83.12,448.73,217.59,231.14,user_058,2025-12-13,draft,execution,JIRA-21920,true,v2,Content,dev,0,0,0,7,0,0,0,0,2025-12,0,0,0,0,69.03538461538461,33.47538461538461,231.14000000000001,-2.842170943040401e-14,1,0.5150981659349719,1,0.5553846153846154,1,0.19230769230769232,1,33.47538461538461,1,69.03538461538461,35.56,1,3.5,Low-Medium (20-40%),2
T00062,Client_H,P003,mid,Design,ticket,junior,3,4.0,low,0,hourly,2026-04-13,2026-04-18,3.0,1,10.47,5.6,0.19,True,2,1,1.82,69.31,506.4,440.01,66.38999999999999,user_072,2026-04-18,in_progress,client_review,JIRA-99918,true,v1,Design,ticket,0,0,0,5,0,0,0,0,2026-04,0,0,0,0,48.36676217765042,42.02578796561604,66.38999999999999,0.0,1,0.13110189573459713,1,0.5348615090735434,1,0.17382999044890163,1,42.02578796561604,1,48.36676217765042,6.340974212034382,1,1.6666666666666667,Low (0-20%),1
T00063,Client_C,P025,low,SEO,ad,senior,2,2.0,medium,0,fixed,2025-12-09,2025-12-13,5.0,0,13.38,9.49,0.22,True,5,3,1.39,56.97,515.0,570.32,-55.32000000000005,user_047,2025-12-17,delivered,finalized,,true,final,SEO,ad,0,0,0,4,0,0,0,0,2025-12,1,0,0,0,38.49028400597907,42.624813153961135,-55.32000000000005,0.0,1,-0.10741747572815544,1,0.7092675635276532,1,0.10388639760837069,1,42.624813153961135,1,38.49028400597907,-4.1345291479820645,1,0.8,Low-Medium (20-40%),2
T00064,Client_D,P060,high,Media,dev,junior,4,1.0,low,1,fixed,2025-11-28,2025-12-01,2.0,1,13.19,12.96,0.27,True,1,4,4.85,39.98,2800.98,2661.382033855284,139.59796614471588,user_095,2025-12-04,review,client_review,JIRA-32834,true,v3,Media,dev,0,0,0,3,0,0,0,0,2025-11,0,0,0,0,212.3563305534496,201.77270916264476,139.59796614471588,0.0,1,0.049838972839761755,1,0.9825625473843822,1,0.36770280515542075,1,201.77270916264476,1,212.3563305534496,10.583621390804836,1,1.5,Low-Medium (20-40%),2
T00065,Client_H,P058,high,SEO,dev,mid,1,4.0,high,0,hourly,2026-05-10,2026-05-16,5.0,1,17.46,5.48,0.29,True,3,0,2.86,77.04,675.44,1154.93,-479.49,user_037,2026-05-19,delivered,qa,JIRA-29459,false,v1,SEO,dev,0,0,0,6,0,0,0,0,2026-05,0,0,0,0,38.68499427262314,66.14719358533792,-479.49,0.0,1,-0.7098928106123416,1,0.3138602520045819,1,0.1638029782359679,1,66.14719358533792,1,38.68499427262314,-27.462199312714773,1,1.2,Low-Medium (20-40%),2
T00066,Client_D,P028,mid,Media,report,junior,2,3.0,medium,0,value_based,2026-04-24,2026-04-28,7.0,0,16.51,6.75,0.75,True,4,0,1.32,61.4,1281.2,674.54,606.6600000000001,user_031,2026-04-27,review,qa,JIRA-28893,true,v3,Media,report,0,0,0,4,0,0,0,0,2026-04,0,0,0,0,77.60145366444578,40.85645063597819,606.6600000000001,0.0,1,0.4735092101155168,1,0.40884312537855844,1,0.07995154451847365,1,40.85645063597819,1,77.60145366444578,36.74500302846759,1,0.5714285714285714,High (60-80%),4
T00067,Client_B,P018,mid,SEO,ad,senior,2,4.0,medium,0,fixed,2025-11-20,2025-11-26,3.0,1,5.11,5.07,0.25,True,1,1,1.24,81.59,592.08,412.94,179.14000000000004,user_016,2025-11-20,in_progress,finalized,JIRA-99220,true,v2,SEO,ad,0,0,0,6,0,0,0,0,2025-11,0,0,0,0,115.866927592955,80.81017612524461,179.14000000000004,0.0,1,0.30256046480205384,1,0.9921722113502935,1,0.24266144814090018,1,80.81017612524461,1,115.866927592955,35.056751467710384,1,2.0,Low-Medium (20-40%),2
T00068,Client_G,P033,mid,Design,dev,senior,2,4.0,high,0,hourly,2026-03-16,2026-03-22,5.0,1,9.33,7.42,0.36,True,1,1,1.88,70.01,646.11,841.71,-195.6,user_107,2026-03-16,draft,briefing,JIRA-74046,true,v4,Design,dev,0,0,0,6,0,0,0,0,2026-03,0,0,0,0,69.2508038585209,90.2154340836013,-195.60000000000002,2.842170943040401e-14,1,-0.3027348284347866,1,0.7952840300107181,1,0.2015005359056806,1,90.2154340836013,1,69.2508038585209,-20.9646302250804,1,1.2,Low-Medium (20-40%),2
T00069,Client_A,P050,mid,Media,ticket,mid,5,1.0,medium,0,fixed,2026-02-16,2026-02-20,5.0,0,13.17,9.95,0.52,True,1,1,2.47,67.82,1396.0,333.37,1062.63,user_016,2026-02-20,review,execution,JIRA-96433,true,v1,Media,ticket,0,0,0,4,0,0,0,0,2026-02,0,0,0,0,105.99848139711466,25.31283219438117,1062.63,0.0,1,0.7611962750716333,1,0.7555049354593774,1,0.18754745634016706,1,25.31283219438117,1,105.99848139711466,80.68564920273349,1,0.8,Medium-High (40-60%),3
T00070,Client_H,P027,mid,Media,report,senior,2,5.0,high,0,fixed,2025-07-27,2025-07-31,3.0,1,7.14,4.67,0.47,True,1,0,1.51,87.64,840.04,600.86,239.17999999999995,user_051,2025-08-04,delivered,briefing,,false,v2,Media,report,0,0,0,4,0,0,0,0,2025-07,0,0,0,0,117.65266106442577,84.15406162464987,239.17999999999995,0.0,1,0.284724536926813,1,0.65406162464986,1,0.211484593837535,1,84.15406162464987,1,117.65266106442577,33.4985994397759,1,1.3333333333333333,Medium-High (40-60%),3
T00071,Client_E,P058,mid,Content,ad,mid,5,2.0,medium,1,fixed,2025-12-28,2026-01-01,3.0,1,8.5,5.39,0.34,True,3,2,5.36,54.54,1122.23,699.04,423.19000000000005,user_045,2026-01-04,in_progress,execution,JIRA-80587,false,v1,Content,ad,0,0,0,4,0,0,0,0,2025-12,0,0,0,0,132.02705882352942,82.24,423.19000000000005,0.0,1,0.3770973864537573,1,0.6341176470588235,1,0.6305882352941177,1,82.24,1,132.02705882352942,49.78705882352942,1,1.3333333333333333,Low-Medium (20-40%),2
T00072,Client_D,P050,high,Content,release,junior,2,4.0,low,0,fixed,2026-04-23,2026-04-27,2.0,1,14.17,8.92,0.35,True,2,3,0.85,59.33,1477.9,577.64,900.2600000000001,user_087,2026-05-02,review,execution,JIRA-56405,true,v2,Content,release,0,0,0,4,0,0,0,0,2026-04,0,0,0,0,104.29781227946366,40.76499647141849,900.2600000000001,0.0,1,0.6091481155693891,1,0.629498941425547,1,0.059985885673959065,1,40.76499647141849,1,104.29781227946366,63.532815808045164,1,2.0,Low-Medium (20-40%),2
T00073,Client_F,P038,mid,Media,release,mid,4,1.0,high,0,hourly,2026-01-05,2026-01-09,2.0,1,27.13,18.93,0.59,True,3,1,4.58,58.65,2336.16,1292.42,1043.7399999999998,user_034,2026-01-06,review,briefing,JIRA-44752,false,v2,Media,release,0,0,0,4,0,0,0,0,2026-01,0,0,0,0,86.10984150387026,47.63803907113896,1043.7399999999998,0.0,1,0.4467759057598794,1,0.6977515665315149,1,0.16881680796166607,1,47.63803907113896,1,86.10984150387026,38.471802432731295,1,2.0,Medium-High (40-60%),3
T00074,Client_F,P030,mid,SEO,dev,mid,2,1.0,low,0,hourly,2026-04-27,2026-05-02,7.0,0,19.12,10.98,0.21,True,3,1,4.65,61.06,954.85,1312.91,-358.06000000000006,user_012,2026-05-05,in_progress,execution,JIRA-21038,true,v3,SEO,dev,0,0,0,5,0,0,0,0,2026-04,0,0,0,0,49.93985355648535,68.6668410041841,-358.06000000000006,0.0,1,-0.37499083625700375,1,0.5742677824267782,1,0.2432008368200837,1,68.6668410041841,1,49.93985355648535,-18.726987447698754,1,0.7142857142857143,Low-Medium (20-40%),2
T00075,Client_A,P020,mid,Design,article,junior,4,2.0,medium,0,hourly,2026-01-17,2026-01-24,2.0,1,12.33,9.58,0.35,True,2,2,1.95,64.15,1270.46,535.55,734.9100000000001,user_005,2026-01-25,review,client_review,JIRA-91362,true,v2,Design,article,0,0,0,7,0,0,0,0,2026-01,0,0,0,0,103.03811841038119,43.43471208434712,734.9100000000001,0.0,1,0.5784597704768352,1,0.7769667477696675,1,0.15815085158150852,1,43.43471208434712,1,103.03811841038119,59.60340632603407,1,3.5,Low-Medium (20-40%),2
T00076,Client_F,P049,mid,Media,dev,senior,2,3.0,high,0,hourly,2026-04-23,2026-04-26,5.0,0,8.12,5.96,0.33,True,1,2,1.93,71.09,714.08,438.34,275.74000000000007,user_104,2026-05-01,delivered,client_review,JIRA-63179,true,v3,Media,dev,1,0,0,3,0,0,0,0,2026-04,0,0,0,0,87.9408866995074,53.98275862068966,275.74000000000007,0.0,1,0.3861472103965943,1,0.7339901477832513,1,0.23768472906403942,1,53.98275862068966,1,87.9408866995074,33.958128078817744,1,0.6,Low-Medium (20-40%),2
T00077,Client_E,P017,mid,Media,ad,mid,4,4.0,medium,0,fixed,2025-12-27,2026-01-01,3.0,1,7.68,5.38,0.41,True,3,0,0.99,78.76,1033.26,592.23,441.03,user_064,2025-12-29,delivered,client_review,JIRA-41793,false,v2,Media,ad,0,0,0,5,0,0,0,0,2025-12,0,0,0,0,134.5390625,77.11328125,441.03,0.0,1,0.4268335172173509,1,0.7005208333333334,1,0.12890625,1,77.11328125,1,134.5390625,57.42578125,1,1.6666666666666667,Medium-High (40-60%),3
T00078,Client_E,P026,high,Content,ad,junior,2,4.0,medium,0,hourly,2025-12-04,2025-12-10,3.0,1,9.06,6.84,0.35,True,0,2,0.63,68.16,629.56,306.03,323.53,user_053,2025-12-09,review,execution,,true,v3,Content,ad,0,0,0,6,0,0,0,0,2025-12,0,0,0,0,69.4878587196468,33.77814569536423,323.53,0.0,1,0.513898595844717,1,0.7549668874172185,1,0.0695364238410596,1,33.77814569536423,1,69.4878587196468,35.709713024282564,1,2.0,Low-Medium (20-40%),2
T00079,Client_U,P035,low,Design,design,mid,2,5.0,low,0,hourly,2026-02-01,2026-02-03,10.0,0,14.77,11.01,0.22,True,0,0,1.23,73.33,1297.71,913.96,383.75,user_099,2026-02-04,in_progress,client_review,JIRA-28113,false,v2,Design,design,0,0,0,2,0,0,0,0,2026-02,0,0,0,0,87.86120514556534,61.87948544346649,383.75,0.0,1,0.29571321789922245,1,0.7454299255247122,1,0.08327691266079892,1,61.87948544346649,1,87.86120514556534,25.981719702098843,1,0.2,Low-Medium (20-40%),2
T00080,Client_G,P014,low,Design,article,senior,4,3.0,low,0,hourly,2025-09-06,2025-09-12,5.0,1,5.5,3.44,0.43,True,3,1,1.03,83.26,452.37,432.72,19.649999999999977,user_080,2025-09-08,in_progress,execution,JIRA-98341,false,v4,Design,article,0,0,0,6,0,0,0,0,2025-09,0,0,0,0,82.24909090909091,78.67636363636365,19.649999999999977,0.0,1,0.043437893759533074,1,0.6254545454545455,1,0.18727272727272729,1,78.67636363636365,1,82.24909090909091,3.5727272727272634,1,1.2,Medium-High (40-60%),3
T00081,Client_A,P013,high,Content,ad,senior,4,5.0,medium,1,fixed,2025-12-10,2025-12-16,5.0,1,8.74,5.33,0.41,True,3,0,3.37,86.41,1553.94,696.5,857.44,user_065,2025-12-13,in_progress,briefing,JIRA-93385,true,final,Content,ad,0,0,0,6,0,0,0,0,2025-12,0,0,0,0,177.79633867276888,79.69107551487414,857.44,0.0,1,0.5517844961838939,1,0.6098398169336384,1,0.38558352402745993,1,79.69107551487414,1,177.79633867276888,98.10526315789474,1,1.2,Medium-High (40-60%),3
T00082,Client_E,P027,mid,SEO,ticket,junior,3,2.0,medium,1,hourly,2025-12-03,2025-12-08,3.0,1,10.7,8.88,0.48,True,2,0,1.78,68.17,691.72,420.51,271.21000000000004,user_022,2025-12-11,in_progress,finalized,JIRA-24665,false,v3,SEO,ticket,0,0,0,5,0,0,0,0,2025-12,0,0,1,0,64.64672897196262,39.300000000000004,271.21000000000004,0.0,1,0.3920806106517088,1,0.829906542056075,1,0.1663551401869159,1,39.300000000000004,1,64.64672897196262,25.346728971962612,1,1.6666666666666667,Medium-High (40-60%),3
T00083,Client_D,P063,low,SEO,ticket,junior,4,5.0,medium,0,hourly,2026-05-16,2026-05-20,5.0,0,10.49,4.01,0.27,True,2,1,0.85,66.4,439.64,380.5,59.13999999999999,user_007,2026-05-24,in_progress,briefing,JIRA-38625,unknown,v3,SEO,ticket,0,0,0,4,0,0,0,0,2026-05,0,0,0,0,41.91039084842707,36.27264061010486,59.139999999999986,7.105427357601002e-15,1,0.13451915203348194,1,0.38226882745471874,1,0.08102955195424213,1,36.27264061010486,1,41.91039084842707,5.637750238322212,1,0.8,Low-Medium (20-40%),2
T00084,Client_C,P059,high,SEO,article,mid,4,2.0,low,0,value_based,2025-07-31,2025-08-06,2.0,1,17.29,15.0,0.4,True,6,0,1.45,63.65,812.22,1298.55,-486.3299999999999,user_065,2025-08-02,in_progress,client_review,JIRA-21906,false,v2,SEO,article,0,0,0,6,0,0,0,0,2025-07,0,0,0,0,46.97628687102372,75.1041064198959,-486.3299999999999,0.0,1,-0.5987663440939646,1,0.8675534991324465,1,0.08386350491613649,1,75.1041064198959,1,46.97628687102372,-28.127819548872182,1,3.0,Medium-High (40-60%),3
T00085,Client_D,P033,low,Design,ticket,mid,2,3.0,medium,0,hourly,2025-12-16,2025-12-21,7.0,0,12.36,5.46,0.22,True,2,2,1.07,61.67,630.38,860.13,-229.75,user_056,2025-12-23,review,client_review,,true,v4,Design,ticket,0,0,0,5,0,0,0,0,2025-12,0,0,0,0,51.00161812297735,69.58980582524272,-229.75,0.0,1,-0.36446270503505823,1,0.441747572815534,1,0.0865695792880259,1,69.58980582524272,1,51.00161812297735,-18.588187702265373,1,0.7142857142857143,Low-Medium (20-40%),2
T00086,Client_F,P017,mid,SEO,ticket,mid,4,2.0,medium,0,fixed,2026-04-27,2026-05-05,5.0,1,4.76,2.4,0.0,False,6,0,4.54,77.91,910.83,380.16,530.6700000000001,user_081,2026-04-29,draft,qa,JIRA-93512,false,v3,SEO,ticket,0,0,0,8,0,0,0,0,2026-04,0,0,0,0,191.35084033613447,79.86554621848741,530.6700000000001,0.0,1,0.5826224432660322,1,0.5042016806722689,1,0.9537815126050421,1,79.86554621848741,1,191.35084033613447,111.48529411764706,1,1.6,Low (0-20%),1
T00087,Client_C,P035,high,SEO,article,mid,1,3.0,medium,0,fixed,2025-12-21,2025-12-25,7.0,0,12.67,8.09,0.0,False,1,0,1.03,81.04,328.42,690.72,-362.3,user_119,2025-12-23,delivered,finalized,JIRA-16551,unknown,v3,SEO,article,0,0,0,4,0,0,0,0,2025-12,0,0,0,0,25.921073401736386,54.516179952644045,-362.3,0.0,1,-1.1031605870531636,1,0.638516179952644,1,0.08129439621152329,1,54.516179952644045,1,25.921073401736386,-28.59510655090766,1,0.5714285714285714,Low (0-20%),1
T00088,Client_C,P046,mid,Content,ticket,mid,3,4.0,high,0,hourly,2026-03-30,2026-04-05,3.0,1,4.63,3.12,0.71,True,2,3,2.51,72.48,310.11,355.18,-45.06999999999999,user_048,2026-03-31,in_progress,execution,JIRA-67423,true,v1,Content,ticket,0,0,0,6,0,0,0,0,2026-03,0,0,0,0,66.97840172786178,76.71274298056156,-45.06999999999999,0.0,1,-0.14533552610364062,1,0.6738660907127431,1,0.5421166306695464,1,76.71274298056156,1,66.97840172786178,-9.734341252699778,1,2.0,High (60-80%),4
T00089,Client_B,P052,mid,Media,ticket,mid,4,4.0,low,1,fixed,2025-10-06,2025-10-13,7.0,0,10.99,6.55,0.56,True,4,2,1.78,55.63,1307.51,915.07,392.44,user_065,2025-10-08,delivered,briefing,JIRA-84070,true,v2,Media,ticket,0,0,0,7,0,0,0,0,2025-10,0,0,1,0,118.97270245677889,83.2638762511374,392.43999999999994,5.684341886080802e-14,1,0.30014301993866205,1,0.5959963603275705,1,0.16196542311191992,1,83.2638762511374,1,118.97270245677889,35.708826205641486,1,1.0,Medium-High (40-60%),3
T00090,Client_G,P021,mid,Content,article,mid,2,4.0,high,0,hourly,2025-09-30,2025-10-06,7.0,0,7.46,7.46,0.0,False,1,2,1.65,62.85,603.16,329.37,273.79,user_028,2025-10-03,delivered,finalized,JIRA-68195,unknown,v2,Content,article,0,0,0,6,0,0,0,0,2025-09,0,0,0,0,80.85254691689008,44.1514745308311,273.78999999999996,5.684341886080802e-14,1,0.45392598978712123,1,1.0,1,0.22117962466487934,1,44.1514745308311,1,80.85254691689008,36.701072386058975,1,0.8571428571428571,Low (0-20%),1
T00091,Client_C,P041,low,SEO,report,junior,3,4.0,high,0,hourly,2025-12-09,2025-12-13,7.0,0,17.29,12.5,0.32,True,3,1,0.92,71.91,1268.31,1154.22,114.08999999999992,user_037,2025-12-14,archived,finalized,JIRA-78622,true,v2,SEO,report,0,0,0,4,0,0,0,0,2025-12,0,0,0,0,73.35511856564489,66.7565066512435,114.08999999999992,0.0,1,0.08995434870023884,1,0.7229612492770388,1,0.05320994794679006,1,66.7565066512435,1,73.35511856564489,6.598611914401388,1,0.5714285714285714,Low-Medium (20-40%),2
T00092,Client_C,P044,high,SEO,report,junior,5,1.0,medium,0,value_based,2025-07-24,2025-07-30,3.0,1,17.89,12.5,0.41,True,4,4,2.64,58.41,2617.42,1117.16,1500.26,user_113,2025-08-02,in_progress,client_review,JIRA-70821,false,v4,SEO,report,0,0,0,6,0,0,0,0,2025-07,0,0,0,0,146.30631637786473,62.4460592509782,1500.26,0.0,1,0.5731827524814512,1,0.698714365567356,1,0.1475684740078256,1,62.4460592509782,1,146.30631637786473,83.86025712688652,1,2.0,Medium-High (40-60%),3
T00093,Client_G,P037,low,Content,dev,junior,3,2.0,high,0,fixed,2025-11-30,2025-12-04,2.0,1,9.45,6.1,0.34,True,5,2,3.26,52.78,1243.25,324.43,918.82,user_077,2025-12-03,delivered,briefing,JIRA-18246,true,v1,Content,dev,0,0,0,4,0,0,0,0,2025-11,0,0,0,0,131.56084656084658,34.331216931216936,918.8199999999999,1.1368683772161603e-13,1,0.7390468530062337,1,0.6455026455026455,1,0.344973544973545,1,34.331216931216936,1,131.56084656084658,97.22962962962964,1,2.0,Low-Medium (20-40%),2
T00094,Client_A,P044,low,SEO,design,mid,2,5.0,medium,0,fixed,2025-10-03,2025-10-07,5.0,0,24.15,13.24,0.32,True,6,1,2.61,68.17,894.31,1719.44,-825.1300000000001,user_117,2025-10-09,delivered,finalized,JIRA-72159,true,v3,SEO,design,0,0,0,4,0,0,0,0,2025-10,0,0,0,0,37.03146997929607,71.19834368530022,-825.1300000000001,0.0,1,-0.9226442732385863,1,0.54824016563147,1,0.10807453416149068,1,71.19834368530022,1,37.03146997929607,-34.16687370600415,1,0.8,Low-Medium (20-40%),2
